Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2018-09-07 14:37:09,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:09,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:09,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,1,1.03,0.00,0.00,0.00,0.00,98.97
2018-09-07 14:37:10,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:10,7,0.00,0.00,0.00,1.00,0.00,99.00
2018-09-07 14:37:11,0,2.00,0.00,0.00,0.00,0.00,98.00
2018-09-07 14:37:11,1,1.02,0.00,1.02,0.00,0.00,97.96
2018-09-07 14:37:11,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:11,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:11,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:11,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:11,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:11,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,1,0.00,0.00,2.06,0.00,0.00,97.94
2018-09-07 14:37:12,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:12,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,1,2.02,0.00,2.02,0.00,0.00,95.96
2018-09-07 14:37:13,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:13,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,1,2.06,0.00,0.00,0.00,0.00,97.94
2018-09-07 14:37:14,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:14,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:37:15,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:15,7,0.98,0.00,0.98,1.96,0.00,96.08
2018-09-07 14:37:16,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:16,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,1,1.03,0.00,0.00,0.00,0.00,98.97
2018-09-07 14:37:17,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:17,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:18,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:37:18,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:18,7,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:19,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:19,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:20,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:20,1,0.00,0.00,1.04,0.00,0.00,98.96
2018-09-07 14:37:20,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:20,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:20,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:20,5,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:37:20,6,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:20,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:21,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:21,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:37:21,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:21,3,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:37:21,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:21,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:21,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:21,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:22,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,1,1.03,0.00,0.00,0.00,0.00,98.97
2018-09-07 14:37:22,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:22,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:23,0,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:37:23,1,0.00,0.00,2.04,0.00,0.00,97.96
2018-09-07 14:37:23,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:23,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:23,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:23,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:23,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:23,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:24,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:24,1,0.00,0.00,1.02,0.00,0.00,98.98
2018-09-07 14:37:24,2,0.00,0.00,0.00,0.00,0.00,100.00
